ID;MM_IN_BANK;MM_W_CARD;AGE;GENDER;EDUCATION_LEVEL;MARITAL_STATUS;DEPENDANT_CNT;INCOME_MAIN_AMT;REG_CODE;COUNT_TRANS
500000000055239220;32;1;22;2;-1;-1;0;35000.0;65;3
500000002003895572;2;2;31;1;-1;-1;0;70000.0;76;9
500000004410848783;0;0;35;1;-1;-1;0;;4;2
500000001961321982;5;2;32;1;-1;-1;0;;45;7
500000003907876604;0;0;37;2;-1;-1;0;;75;1
500000001652518885;11;2;50;2;5;2;0;65000.0;79;7
500000000048540460;71;10;39;2;-1;-1;0;;35;13
500000002677919581;5;5;58;1;-1;-1;0;;54;13
500000000052156764;0;0;28;2;-1;-1;0;170000.0;59;1
500000002003855391;9;9;57;1;-1;-1;0;64000.0;65;2
500000000134138171;29;29;31;1;-1;-1;0;;77;1
500000000003465861;99;86;37;2;5;1;0;70000.0;81;5
500000000049999479;56;20;33;1;5;3;1;40000.0;68;7
500000000052761486;42;42;59;1;-1;-1;0;84000.0;37;2
500000001010784736;17;13;24;1;-1;3;0;;76;2
500000000051187818;49;49;34;2;5;3;0;;0;1
500000002403315141;6;6;37;2;-1;-1;0;60000.0;43;
500000002428633086;183;4;42;2;5;3;0;90000.0;2;9
500000000497997224;20;20;33;2;-1;-1;0;;0;8
500000000150693073;25;14;26;1;-1;-1;0;;65;2
500000000423390207;21;5;24;2;5;3;0;58000.0;45;8
500000000054932218;32;14;31;2;-1;-1;0;40000.0;73;2
500000000052411874;44;2;30;1;1;1;0;125000.0;31;9
500000000051061698;49;3;51;1;5;3;0;80000.0;31;7
500000000149687210;26;2;35;2;1;4;1;;24;7
500000000389132404;8;8;34;2;-1;-1;0;40000.0;18;3
500000000319614973;3;3;35;1;-1;-1;0;30000.0;62;3
500000000523353161;19;0;58;1;5;3;0;50000.0;68;10
500000000001864645;104;36;32;1;5;1;0;100000.0;79;19
500000000003344269;51;51;44;1;2;1;0;29998.0;65;4
500000000134556175;28;28;42;2;-1;-1;0;;32;19
500000000124727926;31;0;25;2;4;1;0;27000.0;68;6
500000000049560356;59;16;41;2;-1;3;0;80000.0;83;2
500000001709066491;10;4;22;1;-1;1;0;;24;1
500000001877020552;10;8;35;2;5;3;1;55000.0;64;11
500000000006793162;170;1;46;2;3;2;2;119500.0;79;12
500000000146598269;15;15;48;1;-1;4;0;;28;2
500000001784670131;13;2;41;2;5;1;0;;17;2
500000000007325118;188;188;62;2;5;2;0;25000.0;79;7
500000003303939039;2;2;45;1;-1;-1;0;30000.0;31;5
500000000052367204;44;30;37;1;-1;-1;0;;21;6
500000000017818372;59;16;40;1;1;4;1;180000.0;76;13
500000003437278818;0;0;25;2;-1;-1;0;;80;5
500000001568548952;17;12;49;1;-1;3;0;;81;
500000000006959289;47;47;51;2;-1;-1;0;;2;2
500000000053720962;35;0;30;1;-1;-1;0;170000.0;15;2
500000001980574230;45;18;25;1;-1;4;0;;8;18
500000000002426720;7;4;38;1;1;1;0;58362.0;86;1
500000000508592295;19;19;47;1;-1;3;0;;65;3
500000002086710415;0;0;31;2;-1;-1;0;190000.0;31;1
500000002204704661;9;9;21;2;-1;-1;0;109000.0;31;2
500000000005786077;179;11;56;2;-1;1;0;;79;11
500000000054703045;33;7;37;1;-1;-1;0;;13;
500000000299583636;21;21;51;2;-1;-1;0;71000.0;68;
500000002135468513;8;8;42;2;-1;-1;0;23000.0;71;3
500000000598946096;19;0;40;1;-1;1;0;250000.0;25;5
500000000389905516;7;7;29;1;-1;-1;0;;42;3
500000002118379854;3;3;47;2;-1;-1;0;;66;
500000000053399512;38;9;33;2;-1;-1;0;;37;3
500000000570631528;19;19;24;2;-1;-1;0;48000.0;44;34
500000000005224624;116;116;35;2;5;3;2;310000.0;31;20
500000003261359207;3;3;24;2;-1;-1;0;;51;2
500000000054785700;22;22;38;1;-1;-1;0;76000.0;42;5
500000002828938886;4;4;38;1;3;1;0;120000.0;64;2
500000000004955688;88;21;33;1;5;3;0;120000.0;32;10
500000000050201469;56;0;65;1;-1;-1;0;17000.0;28;2
500000000006057293;188;188;62;1;-1;-1;0;;31;5
500000000609172566;6;6;33;1;-1;-1;0;30000.0;18;3
500000000000620041;108;2;42;2;5;-1;0;175000.0;65;3
500000000003362509;92;39;35;2;5;-1;2;18000.0;47;1
500000002028146679;3;3;34;1;-1;-1;0;70000.0;71;3
500000000052411845;44;39;55;2;3;3;0;45000.0;77;1
500000000005497860;165;15;61;1;3;3;0;75000.0;2;5
500000000053573597;37;7;31;2;-1;-1;0;;53;21
500000000054170816;36;36;45;2;-1;3;0;;24;2
500000002058115313;9;9;34;2;-1;-1;0;1000000.0;8;2
500000000049475976;60;12;28;2;4;1;0;35000.0;24;1
500000001043197107;15;4;33;2;-1;3;0;;24;2
500000000001049657;160;14;35;1;1;3;0;49592.0;79;1
500000001022881410;16;16;46;2;3;1;2;55000.0;1;10
500000000138467570;23;23;33;1;-1;-1;0;;32;3
500000000049506108;56;56;34;2;-1;-1;0;20000.0;83;2
500000000121553312;31;2;28;2;5;3;0;16000.0;13;7
500000000051064189;32;0;34;2;1;3;0;;62;2
500000000054286901;22;0;33;1;1;4;0;230000.0;24;7
500000000004953402;116;22;54;1;-1;1;0;105000.0;31;12
500000002198998611;8;8;34;1;-1;1;0;;21;7
500000003679982908;0;0;46;1;-1;-1;0;;80;1
500000000054778076;33;27;46;1;-1;-1;0;;32;11
500000000487236114;20;20;34;1;-1;-1;0;;32;2
500000000051955524;1;1;29;2;1;3;0;35000.0;24;2
500000000136857975;29;3;24;1;3;1;0;;59;
500000002415536690;7;0;38;1;1;2;0;55000.0;24;6
500000000519743193;20;0;27;2;-1;1;0;;76;5
500000000123124429;31;19;56;2;-1;3;0;;21;2
500000000307443852;15;14;56;2;5;3;0;30000.0;4;6
500000001180173250;15;0;19;1;-1;-1;0;;14;1
500000001887605964;10;10;29;1;-1;-1;0;;31;2
500000000997892374;17;17;51;2;4;5;1;;32;3
500000003060969910;3;0;33;2;5;1;0;129000.0;15;10
500000000004162464;90;14;56;1;5;3;1;130000.0;31;2
500000001152344063;13;13;22;2;-1;-1;0;30000.0;73;2
500000000051075023;49;2;65;1;5;1;0;60000.0;24;15
500000000049862110;57;1;27;2;-1;-1;0;;83;
500000000610585332;18;15;35;1;4;3;0;;15;15
500000000003547419;187;6;42;2;5;3;1;76000.0;62;5
500000000054706905;22;22;45;1;-1;-1;0;45000.0;31;
500000000390147877;7;7;22;1;-1;-1;0;;62;3
500000000051095296;49;49;37;2;-1;-1;0;;31;26
500000000597668296;19;0;35;1;-1;-1;0;;31;3
500000003060958887;3;3;30;1;-1;-1;0;;76;3
500000000589226121;19;19;32;2;5;3;1;36000.0;25;1
500000000051997521;45;17;31;2;5;4;0;;41;3
500000003410230444;3;0;37;2;-1;-1;0;80000.0;65;7
500000000050633432;52;12;34;2;-1;-1;0;;85;2
500000000050381935;3;3;32;1;-1;-1;0;140000.0;15;4
500000000149682909;26;26;37;2;-1;3;0;;64;1
500000000125804799;30;28;51;1;-1;-1;0;;19;2
500000000404917469;21;21;70;1;-1;3;0;35000.0;22;7
500000001083650844;6;6;26;1;-1;-1;0;;41;1
500000003137888962;2;2;36;1;-1;-1;0;;86;1
500000000000109822;187;29;66;2;1;3;0;437000.0;31;8
500000003319281123;2;2;43;2;-1;-1;0;160000.0;24;
500000000051339676;21;20;25;1;3;3;0;;3;5
500000000620053290;18;17;41;1;-1;3;0;30000.0;37;12
500000000050898510;52;1;37;2;-1;3;0;;68;2
500000001175411066;9;7;41;1;-1;3;0;;11;2
500000002815628714;4;4;43;2;-1;-1;0;;3;3
500000000004306821;91;91;57;2;3;4;0;69800.0;79;4
500000001056187931;0;0;59;1;-1;-1;0;110000.0;68;4
500000001769198983;11;11;44;1;1;3;0;50000.0;38;
500000000004551705;84;1;33;1;5;-1;0;30000.0;24;2
500000000007182203;94;6;59;1;3;3;0;160000.0;31;13
500000002907144427;4;1;31;2;-1;-1;0;64000.0;70;1
500000000132646854;29;16;45;1;-1;-1;0;;65;2
500000003608681439;1;1;32;1;-1;-1;0;;41;4
500000000050190688;57;0;30;2;5;1;0;92000.0;66;2
500000000007585365;76;76;64;1;5;3;0;45000.0;79;3
500000000007625722;77;77;36;1;5;4;2;80000.0;24;13
500000000002324720;85;85;51;1;5;2;0;100000.0;66;6
500000000118630666;32;32;49;1;-1;-1;0;26000.0;31;2
500000000407171696;21;21;42;1;-1;-1;0;;83;18
500000001550817696;15;5;50;2;1;1;0;216000.0;65;4
500000000131141297;16;16;24;2;-1;1;0;;76;7
500000000007135775;102;102;31;1;5;3;2;83000.0;31;9
500000000050771438;51;0;27;1;1;1;0;70000.0;15;11
500000000007461464;81;1;55;1;-1;-1;0;;65;8
500000000001606202;119;3;31;1;-1;-1;0;;1;3
500000000053324197;39;39;35;1;-1;-1;0;;11;13
500000002773972571;5;5;35;2;-1;-1;0;;68;1
500000000366643370;22;8;35;2;-1;-1;0;;21;2
500000000049863689;35;35;40;2;-1;-1;0;;81;9
500000000005987962;118;1;28;2;1;1;1;37000.0;79;1
500000000001349360;96;0;39;1;-1;-1;0;50000.0;22;2
500000000049958814;19;19;50;1;-1;-1;0;;81;5
500000004376543110;0;0;45;2;1;1;0;40000.0;24;2
500000000298949924;23;17;41;2;3;1;0;45000.0;67;11
500000000121414915;31;20;43;1;-1;-1;0;23000.0;39;2
500000000130413656;6;0;24;1;1;3;0;;24;2
500000002863415936;4;3;36;1;5;3;1;;18;9
500000000316435825;23;1;64;2;1;4;0;34000.0;25;3
500000000004318483;92;92;55;2;5;5;0;15000.0;76;2
500000002610707978;7;0;33;2;-1;-1;0;;64;1
500000000590996559;46;0;31;1;-1;1;0;;31;6
500000000049428869;61;24;30;1;-1;-1;0;;44;3
500000000054559749;4;4;34;1;5;3;0;60000.0;35;4
500000000007466508;80;21;33;2;5;1;1;140000.0;37;7
500000002344903083;6;6;21;2;-1;-1;0;;36;16
500000000051300999;48;22;46;1;5;3;0;280000.0;59;7
500000000299856794;0;0;32;1;-1;-1;0;;53;6
500000000004603351;83;4;35;2;-1;-1;0;70000.0;24;3
500000000002536144;181;15;44;2;-1;1;0;310000.0;31;7
500000000474359123;20;20;42;1;-1;-1;0;30000.0;3;10
500000000053244593;19;2;44;1;-1;4;0;;24;4
500000000136253473;0;0;35;1;-1;-1;0;55000.0;24;5
500000000054195176;5;5;29;1;-1;-1;0;100000.0;75;6
500000000049933403;56;37;52;1;-1;-1;0;;1;1
500000001519810108;4;0;22;1;5;1;0;;81;4
500000000003404302;0;0;41;1;-1;-1;0;65000.0;31;21
500000001016628852;8;8;62;1;-1;-1;0;;22;5
500000000051466968;47;11;36;2;-1;-1;0;60000.0;80;20
500000000389891809;22;2;22;2;5;1;0;;24;9
500000002255575140;7;7;35;1;-1;-1;0;108000.0;59;3
500000000050062103;56;5;38;2;-1;1;0;;59;3
500000001236487149;14;4;45;2;-1;-1;0;50000.0;47;1
500000000051342760;48;5;27;2;5;1;0;;31;17
500000000366979465;22;10;36;1;-1;-1;0;100000.0;43;3
500000004190821969;0;0;42;1;-1;-1;0;;25;10
500000002559776125;111;7;35;1;-1;3;0;64000.0;86;3
500000000002708573;108;15;58;1;1;4;0;20000.0;71;11
500000001283998615;14;14;53;1;-1;-1;0;;31;6
500000000138777893;27;27;40;1;-1;-1;0;;24;6
500000003429491879;2;1;29;1;-1;-1;0;;28;6
500000000146597898;26;25;34;1;-1;-1;0;;55;10
500000003064909143;1;1;40;2;-1;-1;0;50000.0;14;4
500000003277643080;0;0;46;1;4;3;1;150000.0;53;8
500000000006964702;60;5;38;2;5;3;0;80000.0;79;
500000000054858578;33;17;32;1;-1;3;0;40000.0;24;15
500000003999018457;0;0;26;2;-1;-1;0;50000.0;21;5
500000001132045398;15;15;43;2;-1;-1;0;;76;3
500000000052387255;44;5;40;1;-1;-1;0;;32;6
500000000006177245;40;23;41;1;5;3;2;660000.0;15;1
500000000294914861;15;5;28;2;5;1;0;60000.0;22;9
500000000299142503;22;16;35;2;-1;-1;0;;47;2
500000000003257308;91;11;41;1;4;2;1;200000.0;31;30
500000003419599507;1;1;45;2;5;1;0;50000.0;65;3
500000000006113895;110;5;64;1;-1;-1;0;;2;14
500000000005838014;28;28;46;1;-1;-1;0;26000.0;45;4
500000000053954185;31;31;45;1;-1;-1;0;;32;3
500000001112034022;15;15;41;1;5;4;1;70000.0;32;3
500000001509765470;12;12;64;1;-1;-1;0;50000.0;22;14
500000000387312239;22;22;47;1;-1;-1;0;;80;18
500000001010931605;17;14;21;1;-1;-1;0;;59;5
500000000050476280;52;15;27;2;-1;-1;0;;67;5
500000000139224745;27;2;56;1;5;4;1;101790.0;32;5
500000001208622889;5;5;25;1;5;1;0;50000.0;13;1
500000000049083799;64;64;37;2;-1;-1;0;;11;3
500000000054883456;32;32;43;1;-1;-1;0;65000.0;76;3
500000003107027779;0;0;37;2;1;1;0;;68;2
500000000050236393;55;17;25;1;-1;-1;0;;25;
500000000051533337;43;1;45;1;-1;-1;0;80000.0;17;1
500000001907326842;3;3;49;1;-1;-1;0;;9;11
500000000160881034;24;3;52;2;-1;-1;0;;31;8
500000000569617874;19;19;49;1;-1;-1;0;;68;6
500000000007316236;41;21;49;2;5;3;0;870000.0;32;17
500000000050164538;55;52;36;2;-1;-1;0;;32;4
500000000005588929;6;1;40;2;-1;-1;0;32000.0;31;2
500000003020451813;3;3;19;2;-1;-1;0;;65;2
500000000002126035;1;1;34;2;5;1;1;25000.0;74;5
500000002968568135;0;0;26;1;-1;-1;0;50000.0;39;4
500000000119809649;31;15;42;2;-1;-1;0;;77;5
500000000006797718;30;6;36;2;1;3;0;36000.0;79;20
500000004007211061;1;1;41;2;-1;-1;0;;42;1
500000000296980169;23;23;36;2;-1;-1;0;;65;6
500000000051616661;47;9;45;2;-1;-1;0;;8;4
500000000005172401;0;0;30;1;-1;-1;0;22000.0;24;11
500000000146726734;5;4;26;1;3;1;0;;81;2
500000000017756505;74;2;28;1;-1;-1;0;25000.0;33;1
500000000052514591;43;43;41;1;-1;3;0;25000.0;66;8
500000000606979826;1;1;37;2;-1;-1;0;;11;1
500000000048805421;69;11;34;2;-1;-1;0;;37;13
500000000155925116;10;2;33;2;5;1;0;90000.0;31;7
500000000048605454;70;25;29;2;-1;-1;0;;78;4
500000000007038931;165;7;70;1;3;3;0;40000.0;79;2
500000000134371081;10;10;35;2;-1;-1;0;;59;2
500000000053315452;31;23;27;2;-1;-1;0;30000.0;68;15
500000000049398182;61;21;50;2;-1;-1;0;10000.0;6;23
500000003261409634;4;0;45;2;-1;-1;0;430000.0;65;6
500000000006561646;140;13;33;1;1;3;1;35000.0;12;17
500000000054493314;15;5;48;2;4;2;0;110000.0;31;14
500000003375895243;2;2;25;1;-1;-1;0;0.0;70;5
500000000050848530;7;7;35;1;-1;3;0;55000.0;65;10
500000000052841937;1;1;44;1;-1;-1;0;;53;
500000000051411713;48;6;37;2;5;3;1;;6;25
500000000130888028;29;23;41;2;-1;3;0;;22;3
500000000051067755;49;16;46;1;-1;-1;0;60000.0;31;2
500000000053358195;13;13;53;2;-1;-1;0;52000.0;32;3
500000000054422087;34;34;46;1;-1;-1;0;;32;1
500000000000903061;23;23;44;1;-1;-1;0;30000.0;24;4
500000000128674211;1;1;29;1;-1;-1;0;;31;11
500000003214932074;0;0;39;2;3;3;0;180000.0;18;2
500000001726490805;8;3;61;2;-1;-1;0;;81;9
500000000051474548;47;25;22;2;-1;-1;0;25000.0;8;7
500000000050493399;53;3;42;1;1;4;0;65000.0;37;3
500000002511507748;6;6;24;1;-1;-1;0;;17;1
500000000135469251;28;1;42;2;-1;-1;0;;62;3
500000000000816182;130;25;34;2;5;3;0;71000.0;48;3
500000000002619443;109;0;36;2;5;-1;1;40000.0;24;3
500000000050589621;52;52;40;2;-1;-1;0;35000.0;71;4
500000003232659193;41;1;21;2;-1;3;0;;39;3
500000000498002942;20;8;27;2;-1;1;0;;76;3
500000000007492018;81;56;43;2;5;3;3;16000.0;48;11
500000000130710961;29;8;47;1;-1;-1;0;;77;15
500000000005803860;103;0;62;1;5;3;0;40000.0;6;
500000004502053745;22;0;31;2;1;3;0;50000.0;52;10
500000000054097560;35;0;35;2;4;3;3;;32;15
500000000017747277;74;16;32;2;-1;-1;0;;32;
500000000053998511;35;0;58;1;5;3;0;150000.0;32;11
500000000001274952;84;2;27;2;-1;-1;0;70000.0;65;7
500000004030275933;0;0;56;2;-1;-1;0;;57;4
500000000299838893;12;12;33;2;-1;-1;0;;32;3
500000002371131728;7;1;43;2;-1;-1;0;15000.0;73;1
500000000052579960;43;9;35;1;-1;-1;0;;80;
500000000117910574;32;25;30;2;-1;-1;0;;65;2
500000002209660871;1;1;21;2;-1;-1;0;;74;5
500000003375004519;0;0;38;1;-1;-1;0;;31;
500000000004052436;167;159;40;2;-1;-1;0;;31;7
500000000006840925;165;14;33;2;5;4;0;95000.0;79;9
500000000001546760;96;96;42;1;1;2;2;100000.0;29;1
500000002279266951;7;7;41;1;-1;-1;0;;42;4
500000000053044470;40;40;70;2;-1;-1;0;;33;7
500000003315542756;2;2;40;2;-1;3;0;;31;11
500000000149694039;26;26;43;2;-1;-1;0;;43;1
500000000516511005;17;17;27;2;-1;-1;0;30000.0;24;1
500000000476730515;20;20;24;1;-1;-1;0;30000.0;68;2
500000000005220293;83;24;53;2;1;2;1;25000.0;2;3
500000001355380896;13;3;46;2;-1;-1;0;21000.0;13;7
500000000048534620;72;0;31;2;4;4;1;62000.0;63;5
500000003242888069;4;0;59;1;-1;3;0;;62;
500000000003329920;110;0;44;2;-1;-1;0;78500.0;77;2
500000000159573802;7;7;25;2;-1;-1;0;;71;2
500000000051006281;52;0;37;2;-1;5;0;;63;
500000000000744536;189;159;39;1;6;1;0;12000.0;31;15
500000000409782995;8;8;24;1;-1;-1;0;;25;2
500000001051916182;16;16;32;1;-1;-1;0;70000.0;47;7
500000000005668051;0;0;29;1;3;1;0;25000.0;68;3
500000000006381164;138;138;79;2;-1;-1;0;;79;3
500000002415566569;4;3;22;1;-1;-1;0;33000.0;72;1
500000003274614300;1;1;46;1;-1;-1;0;;33;1
500000000005390887;107;7;55;2;-1;-1;0;;79;5
500000003628743576;1;1;45;1;-1;-1;0;70000.0;62;1
500000000005365983;12;0;36;2;5;3;0;45000.0;25;3
500000004174732994;0;0;40;1;-1;-1;0;;83;9
500000002919956268;4;1;21;1;-1;-1;0;25000.0;77;5
500000000006596355;183;183;70;2;5;3;0;190804.0;2;9
500000001546338749;12;12;35;2;-1;-1;0;;46;1
500000003137811562;2;2;40;2;-1;-1;0;;13;
500000002666089160;6;6;41;1;-1;-1;0;;32;3
500000000050357493;54;52;51;2;-1;-1;0;;31;18
500000000054534812;34;12;32;2;-1;3;0;;42;1
500000000006033158;18;18;42;2;-1;-1;0;;31;5
500000000050395504;54;54;57;1;-1;-1;0;;32;20
500000000052544371;45;0;69;2;-1;5;0;;24;14
500000002692454040;5;3;32;1;-1;3;0;;44;9
500000000138470590;28;28;43;2;-1;-1;0;50000.0;80;1
500000000154184322;13;6;41;1;-1;1;0;;24;13
500000000048544488;2;2;37;1;-1;-1;0;194000.0;68;15
500000002959885043;4;4;44;2;-1;-1;0;;15;1
500000000053289814;6;0;48;1;1;1;0;70000.0;31;11
500000003287258095;2;2;58;2;-1;-1;0;;37;1
500000001433641212;13;13;30;2;-1;-1;0;27000.0;72;1
500000000000226789;119;119;34;1;3;2;2;46000.0;79;4
500000003601727818;1;1;50;1;1;3;0;70000.0;24;27
500000000049658481;59;4;29;1;-1;-1;0;117000.0;31;2
500000000050493920;53;53;43;2;1;3;1;35000.0;8;17
500000000017755738;73;0;30;2;5;1;0;90000.0;64;3
500000000885989115;17;17;42;1;-1;-1;0;;0;1
500000000001603985;117;12;31;2;4;1;0;22000.0;47;4
500000000007586021;75;75;43;2;1;3;0;55000.0;79;1
500000000161443411;24;0;41;2;-1;-1;0;;32;5
500000000004938359;4;2;31;1;1;2;0;124000.0;68;1
500000000388710188;23;23;40;1;-1;-1;0;41000.0;62;1
500000000781941277;17;0;36;1;-1;-1;0;;24;15
500000000127441335;24;21;23;2;-1;-1;0;29000.0;71;2
500000003195073408;3;3;54;2;-1;-1;0;;77;2
500000000050277032;18;1;40;1;-1;1;0;;64;10
500000000138479404;0;0;39;2;-1;-1;0;;68;2
500000000002698859;116;21;29;2;5;3;0;300000.0;32;18
500000000390841128;21;21;57;1;-1;1;0;72000.0;24;5
500000000006921499;89;2;30;2;-1;-1;0;40000.0;47;4
500000001018900291;16;16;68;1;-1;-1;0;;17;6
500000001665669992;11;11;31;1;-1;-1;0;;65;4
500000000053964176;36;22;35;2;-1;-1;0;;21;20
500000000121145826;31;17;59;2;-1;-1;0;;55;7
500000004053295363;1;1;20;2;-1;1;0;;65;4
500000001731696326;11;11;26;1;-1;-1;0;50000.0;23;30
500000000143183999;27;22;56;2;3;4;0;;32;2
500000000004048929;156;58;47;1;-1;-1;0;;24;9
500000000051151246;49;1;79;2;-1;-1;0;;31;10
500000000054570540;34;34;28;2;-1;-1;0;;31;18
500000000055165789;32;32;62;1;-1;-1;0;80000.0;73;11
500000000149506964;24;24;48;2;-1;-1;0;;24;10
500000002074430151;9;0;23;1;-1;-1;0;;6;21
500000000007212826;118;19;45;1;5;4;1;50000.0;74;13
500000000050977249;50;24;28;1;-1;-1;0;;32;4
500000000049769918;58;29;62;2;-1;-1;0;;76;3
500000001487162626;0;0;41;2;-1;-1;0;64000.0;21;1
500000002736996021;5;5;36;1;-1;-1;0;;47;8
500000002804307372;5;0;25;2;5;3;0;40000.0;79;15
500000000052342035;44;44;51;1;-1;-1;0;30000.0;59;1
500000000943900626;17;17;52;1;-1;4;0;55000.0;32;15
500000000049957978;56;56;62;1;-1;-1;0;;31;9
500000000117757062;23;21;34;2;3;1;0;27000.0;15;1
500000000006718682;120;3;72;2;3;3;0;25000.0;2;2
500000000001959545;185;185;50;2;5;4;0;53000.0;24;4
500000000050473083;53;10;34;2;-1;-1;0;;10;3
500000000401336300;21;15;44;1;-1;-1;0;;68;16
500000000007044155;94;7;29;2;-1;-1;0;;31;13
500000000153616996;3;3;33;1;-1;-1;0;;31;3
500000000006605150;187;187;54;1;1;3;0;120000.0;31;10
500000000118897865;1;0;38;1;-1;-1;0;;26;2
500000001741703411;3;1;34;2;5;3;0;;62;10
500000000118625411;7;1;33;1;-1;-1;0;;24;
500000000130419075;29;4;37;2;1;2;0;25000.0;47;7
500000000498012293;20;16;44;2;-1;-1;0;40000.0;65;1
500000000049022050;65;31;39;2;5;3;1;35000.0;74;13
500000003647720127;0;0;59;2;-1;-1;0;47000.0;80;3
500000000054791717;33;17;60;2;-1;-1;0;;31;
500000000007370655;188;188;62;2;-1;-1;0;;31;17
500000002635264306;5;2;53;1;-1;-1;0;;31;3
500000003105269193;3;3;44;1;-1;-1;0;;68;
500000000053699652;37;8;28;2;-1;1;0;;59;
500000001141683361;0;0;41;1;-1;-1;0;;26;1
500000000887823250;17;17;41;1;-1;-1;0;;13;
500000002002105247;6;6;37;2;-1;-1;0;30000.0;35;1
500000000048926005;66;10;33;1;1;3;0;45000.0;57;2
500000000049803424;57;57;51;1;-1;-1;0;;40;13
500000000050602240;52;7;28;1;-1;-1;0;80000.0;31;8
500000000001385511;91;17;55;1;-1;-1;0;;85;4
500000000000132462;108;2;31;1;-1;-1;0;15000.0;62;
500000000160139938;17;17;25;1;-1;-1;0;;64;2
500000000467032023;1;1;23;1;-1;-1;0;30000.0;65;7
500000000132651567;25;25;38;1;-1;-1;0;;19;23
500000000007475325;26;26;39;2;1;4;0;45000.0;68;3
500000003437353227;0;0;22;2;-1;1;0;;47;2
500000003249055652;3;3;34;2;-1;-1;0;;63;5
500000004030172797;0;0;20;2;-1;-1;0;30000.0;74;1
500000000120807382;31;31;36;2;-1;3;0;35000.0;42;1
500000000003570758;89;1;45;2;-1;-1;0;18000.0;39;3
500000000050942086;50;26;26;2;5;1;0;50000.0;47;1
500000001877035173;9;9;50;1;3;2;1;78000.0;13;2
500000000052189904;44;44;49;1;-1;-1;0;;45;1
500000000889222855;17;17;33;2;-1;-1;0;20000.0;73;22
500000000588031079;15;1;46;2;1;4;0;79000.0;28;2
500000000003454620;109;109;30;1;4;-1;0;28000.0;65;10
500000000049551332;59;59;64;2;-1;-1;0;;74;5
500000000006288570;118;53;25;1;-1;-1;0;;79;6
500000003201712409;3;3;32;2;-1;-1;0;72000.0;52;8
500000000412408668;21;6;26;1;-1;-1;0;;79;
500000002126579116;8;8;42;1;-1;-1;0;;32;1
500000003785452287;0;0;47;1;-1;-1;0;240000.0;65;4
500000000005653863;109;17;32;2;-1;-1;0;;1;6
500000000413320291;22;22;27;2;-1;-1;0;;42;2
500000000602504306;18;1;30;1;1;3;0;;28;3
500000000003535970;111;111;31;1;5;1;0;80000.0;24;9
500000000004248035;174;5;54;1;5;3;1;100000.0;62;17
500000000048820414;67;46;43;2;5;1;0;100000.0;31;18
500000003047008683;3;3;38;2;-1;-1;0;70000.0;65;3
500000000006137603;175;6;48;2;-1;3;1;;79;9
500000000146722310;24;10;58;2;-1;4;0;26000.0;24;4
500000000053092949;41;22;37;2;-1;-1;0;30000.0;31;7
500000002403343153;8;0;28;2;5;3;0;99000.0;15;1
500000000005426594;28;24;67;2;1;3;0;25000.0;45;3
500000001043352268;16;11;37;2;-1;-1;0;;80;11
500000003503548544;1;1;46;1;-1;-1;0;;30;2
500000001613258202;4;3;41;1;-1;-1;0;117000.0;64;4
500000000054931385;16;16;55;2;-1;-1;0;;26;6
500000000051174423;49;10;36;1;-1;3;0;36000.0;55;1
500000000147779512;7;7;34;2;-1;-1;0;53000.0;62;6
500000004384463634;0;0;38;1;-1;3;0;;62;7
500000000054471829;36;12;27;2;-1;3;0;;32;5
500000000142437258;27;27;25;1;1;1;0;;24;7
500000004423740873;0;0;56;2;-1;-1;0;;37;6
500000000048992152;65;0;46;1;-1;1;0;;9;3
500000000000680171;19;19;43;2;1;3;2;14000.0;26;6
500000003776243911;0;0;36;2;-1;-1;0;;63;
500000000051780354;0;0;63;1;-1;-1;0;118000.0;84;6
500000001081453712;16;16;60;2;-1;-1;0;;35;7
500000001571267860;41;9;53;1;-1;-1;0;;28;7
500000000122783757;31;31;44;2;-1;-1;0;;66;2
500000003345283854;2;2;43;1;-1;-1;0;0.0;31;24
500000000004121432;109;20;47;2;1;3;0;28000.0;81;4
500000000320188323;3;3;46;1;-1;-1;0;59000.0;81;4
500000000049611128;59;19;40;1;-1;-1;0;;25;6
500000000051640456;47;33;65;2;6;3;0;60000.0;32;2
500000000049323301;63;63;47;2;-1;-1;0;;53;
500000000007397477;80;80;37;1;5;3;1;35000.0;24;3
500000000376352055;22;11;32;1;-1;-1;0;;31;2
500000003965689049;1;1;38;1;-1;-1;0;60000.0;38;3
500000000121784557;19;4;42;1;3;3;0;50000.0;83;1
500000003560450802;0;0;27;2;-1;-1;0;;35;3
500000000051864163;21;5;31;2;-1;-1;0;180000.0;47;5
500000000053215233;40;31;37;1;5;4;0;120000.0;11;2
500000003303399632;3;3;26;1;-1;-1;0;160000.0;74;1
500000000053686594;37;0;49;1;5;3;0;;25;1
500000000053361738;38;21;46;2;1;3;0;70000.0;47;2
500000002339100833;7;7;19;1;-1;1;0;;35;6
500000002590678277;6;6;21;2;-1;-1;0;;78;2
500000004061735334;0;0;32;2;-1;-1;0;200000.0;31;2
500000000152777470;0;0;24;2;-1;-1;0;;83;4
500000000050435616;54;5;38;1;-1;-1;0;;48;2
500000000157496512;7;7;32;1;1;2;0;60000.0;79;3
500000000049284977;65;0;27;2;-1;-1;0;;75;3
500000000000864106;89;22;28;2;1;3;2;34000.0;28;2
500000000004150604;8;5;52;1;1;1;0;50000.0;47;2
